IMDb_ID,Title,Directors,Cast,Year,Rating,Genre,Top 250 Rank,Runtimes
9861504,Nate Bargatze: The Tennessee Kid,Ryan Polito;,Nate Bargatze;,2019,7.6,Comedy,,60.0
6545220,Bert Kreischer: The Machine,Ryan Polito;,Bert Kreischer;,2016,7.7,Comedy,,70.0
8382012,Valentine's Day,Marek Losey;,Jaylen Barron;Joe Ashman;Manpreet Bambra;Celine Buckens;Freddy Carter;Bruce Herbelin-Earle;Kerry Ingram;Charlotte Jordan;Geoffrey McGivern;Martin Bobb-Semple;Sadie Simm;Carla Woodcock;Billy Angel;,2019,8.0,Action;Adventure;Comedy;Drama;Family;Mystery,,50.0
9036126,Adam Sandler: 100% Fresh,Steven Brill;Nicholaus Goossen;,Adam Sandler;Rob Schneider;Dan Bulla;,2018,7.6,Comedy;Music,,73.0
8271714,John Mulaney: Kid Gorgeous at Radio City,Alex Timbers;,John Mulaney;Jon Brion;Carole Shelley;,2018,8.0,Comedy,,65.0
7582890,Judah Friedlander: America is the Greatest Country in the United States,Judah Friedlander;,Judah Friedlander;,2017,7.8,Comedy,,84.0
6987652,"Oh, Hello on Broadway",Michael John Warren;Alex Timbers;,Nick Kroll;John Mulaney;Steve Martin;Matthew Broderick;,2017,7.7,Comedy,,102.0
6736782,Louis C.K. 2017,Louis C.K.;,Louis C.K.;Joe List;,2017,7.6,Comedy,,74.0
6438918,Neal Brennan: 3 Mics,Neal Brennan;,Neal Brennan;,2017,7.9,Comedy,,65.0
5849950,Jim Jefferies: Freedumb,Ryan Polito;,Jim Jefferies;,2016,7.7,Comedy,,86.0
5192124,Bo Burnham: Make Happy,Bo Burnham;Christopher Storer;,Bo Burnham;,2016,8.4,Comedy;Music,,60.0
5066574,Ali Wong: Baby Cobra,Jay Karas;,Ali Wong;,2016,7.6,Comedy,,60.0
4970632,Tom Segura: Mostly Stories,Jay Karas;Rami Hachache;,Gabriel G. Alvarez;I. Elijah Baughman;Brandon Brown;Davis Choh;Javiar Diaz;Alfred Gilliam;Kyle Helf;Armando Heredia;Leah Lamarr;Ricardo Martin;Brashaad Mayweather;Alberto Monquero;Yuny Parada;Savannah Rivera;Johnny Ruilova;Tom Segura;Tian Wang;,2016,7.6,Comedy,,73.0
4154756,Avengers: Infinity War,Anthony Russo;Joe Russo;,Robert Downey Jr.;Chris Hemsworth;Mark Ruffalo;Chris Evans;Scarlett Johansson;Don Cheadle;Benedict Cumberbatch;Tom Holland;Chadwick Boseman;Zoe Saldana;Karen Gillan;Tom Hiddleston;Paul Bettany;Elizabeth Olsen;Anthony Mackie;Sebastian Stan;Idris Elba;Danai Gurira;Peter Dinklage;Benedict Wong;Pom Klementieff;Dave Bautista;Vin Diesel;Bradley Cooper;Gwyneth Paltrow;Benicio Del Toro;Josh Brolin;Chris Pratt;Sean Gunn;William Hurt;Letitia Wright;Terry Notary;Tom Vaughan-Lawlor;Carrie Coon;Michael James Shaw;Stan Lee;Winston Duke;Florence Kasumba;Kerry Condon;Monique Ganderton;Jacob Batalon;Tiffany Espensen;Isabella Amara;Ethan Dizon;Ariana Greenblatt;Ameenah Kaplan;Ross Marquand;Michael Anthony Rogers;Stephen McFeely;Aaron Lazar;Robert Pralgo;Olaniyan Thurmon;Blair Jasin;Matthew Zuk;Laura Miller;Marija Juliette Abney;Janeshia Adams-Ginyard;Gee Alexander;Branden Arnold;Kenneth Branagh;Sergio Briones;Donny Carrington;Lucie Carroll;Jamel Chambers;Matthew Christensen;Tye Claybrook Jr.;Keith Splinter Davis;Cory Dunson;Tony Dupar;Jazzy Ellis;David Dman Escobar;Steven Essani;Jacob Evans;Matthew Excel;Simeon Freeman;Dylan Gajai;Daniela Gaskie;John Gettier;Jomahl Gildersleve;Denisha Gillespie;Solomon Glave;Daniel Graham;Carlos Guity;Dawit Gulilat;Martavius Gunn;Cecil M. Henry;Bobby Hoskins;Rabon Hutcherson;Samuel L. Jackson;Bobby James;Kirk A. Jenkins;Precious Jenkins;Floyd Anthony Johns Jr.;Devin Koehler;Demetri Landell;Chase Ledgerwood;Elgin Lee;Jefferson Lewis;Marcus Lewis;Luke Maher;Joe Maitland;Tim McAdams;Andrew S. McMillan;Perla Middleton;Michael Pierino Miller;Frank David Monroe;Kevin Montgomery;Chris Moore;Jared Moser;Marie Mouroum;Jachin Hasan Myers;Femi Olagoke;Harrison Osterfield;Edward Parker;Gary Peebles;Nathaniel Perry;Khalil' La'Marr Pickett;Annie Pisapia;Taraja Ramsess;Antjuan Rhames;Ryan Robertson;Austin Rospert;Jeremy Sample;Brandon M. Shaw;Bruce Anthony Shepperson;James Siderits;Joseph Singletary;Dominique Elijah Smith;Cobie Smulders;Shawn South;James Sterling;Jénel Stevens;Granger Summerset II;Phedra Syndelle;Hamid-Reza Benjamin Thompson;Robert Tinsley;Laurel O Wagner;Tanya Wheelock;Zola Williams;Kevin D Wilson;Michael David Yuhl;,2018,8.4,Action;Adventure;Sci-Fi,62.0,149.0
2582782,Hell or High Water,David Mackenzie;,Dale Dickey;Ben Foster;Chris Pine;William Sterchi;Buck Taylor;Kristin K. Berg;Jeff Bridges;Gil Birmingham;Keith Meriweather;Jackamoe Buzzell;Katy Mixon;Amber Midthunder;Joe Berryman;Taylor Sheridan;Howard Ferguson Jr.;Debrianna Mansini;Paul Howard Smith;Nathaniel Augustson;Ariel Holmes;Marie A.K. McMaster;Jim Burleson;Gregory Cruz;Melanie Papalia;Kim Gleason;Alma Sisneros;Kevin Rankin;Margaret Bowman;Ivan Brutsche;Marin Ireland;John-Paul Howard;Kevin Wiggins;Dylan Kenin;Nicole Brady;Richard Christie;Heidi Sulzman;Christopher W. Garcia;Rick Anglada;Brian Barela;Richard Beal;Brian Bolman;Mary Bowman;Marika Day;Lyle DeRose;Melissa-Lou Ellis;Michael Fletcher;Crystal Gonzales;Karen M. Hudson;Darlene Kellum;James E. Lane;Ricky Lee;Jameson Macmillan;Lora Martinez-Cunningham;Gustavo Montes;Martin Palmer;Terry Dale Parks;Francisco Peramos;Daniel Pimentel;Jack T. Silliman;J. Nathan Simmons;Michael E. Stogner;Aaron Templeton;Art Westgate;Kathie Westgate;Danny Winn;Julian Wondolowski;,2016,7.6,Action;Crime;Drama;Thriller;Western,,102.0
4196848,Mr. Church,Bruce Beresford;,Eddie Murphy;Britt Robertson;Natascha McElhone;Xavier Samuel;Lucy Fry;Christian Madsen;Mckenna Grace;Natalie Coughlin;Madison Wolfe;Lincoln Melcher;Kathleen McMartin;Sara Shearer;Kelly Lester;Aileen Burdock;Michael Leone;Shawnee Witt;Thom Barry;Adriana Leonard;Jenica Bergere;Paul Archer;Francisco Javier Gomez;Darius Cottrell;Mike Ryan;Bruce Marshall;Wyatt Carnel;Tatum Abbott;Deanna Buonomo;Amelia Diaz;Rebecca Diaz;Dakota Lustick;Amy Sutherland;Dora Winifred;,2016,7.7,Comedy;Drama,,104.0
4633694,Spider-Man: Into the Spider-Verse,Bob Persichetti;Peter Ramsey;Rodney Rothman;,Shameik Moore;Jake Johnson;Hailee Steinfeld;Mahershala Ali;Brian Tyree Henry;Lily Tomlin;Luna Lauren Velez;Zoë Kravitz;John Mulaney;Kimiko Glenn;Nicolas Cage;Kathryn Hahn;Liev Schreiber;Chris Pine;Natalie Morales;Edwin R. Habacon;Oscar Isaac;Greta Lee;Stan Lee;Jorma Taccone;Joaquín Cosio;Marvin 'Krondon' Jones III;Kim Yarbrough;Lake Bell;Jessica Mikayla;Gredel Berrios Calladine;Sarah D. Cole;Kelby Joseph;Mimi Davila;Claudia Choi;Melanie Haynes;Joseph Izzo;Nick Jaine;Muneeb Rehman;Carlos Zaragoza;Post Malone;David Applebee;Juan Carlos Arvelo;Adam Brown;Jon Bruno;Darcy Rose Byrnes;Oscar Camacho;June Christopher;Alycia Cooper;Michelle Jubilee Gonzalez;Terrence Hardy Jr.;Bridget Hoffman;Rif Hutton;Miguel Jiron;Harrison Knight;Lex Lang;Donna Lynn Leavy;Andrew Leviton;Caitlin McKenna;Scott Menville;Christopher Miller;Arthur Ortiz;Juan Pacheco;Devika Parikh;Shakira Ja'nai Paye;Courtney Peldon;Chrystee Pharris;Jacqueline Pinol;Juan Pope;Al Rodrigo;Joseph Sanfelippo;Justin Shenkarow;Dennis Singletary;Warren Sroka;Melissa Sturm;Holly Walker;Jason Linere-White;Ruby Zalduondo;Ruth Zalduondo;,2018,8.4,Animation;Action;Adventure;Comedy;Family;Fantasy;Sci-Fi,65.0,117.0
3606756,Incredibles 2,Brad Bird;,Craig T. Nelson;Holly Hunter;Sarah Vowell;Huck Milner;Catherine Keener;Eli Fucile;Bob Odenkirk;Samuel L. Jackson;Michael Bird;Sophia Bush;Brad Bird;Phil LaMarr;Isabella Rossellini;Adam Gates;Jonathan Banks;John Ratzenberger;Bill Wise;Nicholas Bird;Paul Eiding;Barry Bostwick;Michael B. Johnson;Jere Burns;Adam Rodriguez;Kimberly Adair Clark;Cathy Cavadini;Robert Clotworthy;A.J. LoCascio;,2018,7.6,Animation;Action;Adventure;Comedy;Family;Sci-Fi,,118.0
6344626,The Space Between Us,Thibaut Buccellato;,Jade Henot;Alexandre Kolasinski;Thomas Silberstein;,2016,8.3,Short,,3.0
3501632,Thor: Ragnarok,Taika Waititi;,Chris Hemsworth;Tom Hiddleston;Cate Blanchett;Idris Elba;Jeff Goldblum;Tessa Thompson;Karl Urban;Mark Ruffalo;Anthony Hopkins;Benedict Cumberbatch;Taika Waititi;Rachel House;Clancy Brown;Tadanobu Asano;Ray Stevenson;Zachary Levi;Georgia Blizzard;Amali Golden;Luke Hemsworth;Sam Neill;Charlotte Nicdao;Ash Ricardo;Shalom Brune-Franklin;Taylor Hemsworth;Cohen Holloway;Alia Seror-O'Neill;Sophia Laryea;Steven Oliver;Hamish Parkinson;Jasper Bagg;Sky Castanho;Shari Sebbens;Richard Green;Sol Castanho;Jet Tranter;Samantha Hopper;Eloise Winestock;Rob Mayes;Jordan Abbey-Young;Bashir Ally;Jade Amantea;Bridgette Armstrong;Brenton Ashe;Tier Ataing;David James Austin;Natalie Baker;Sydney Shea Barker;Donnie Baxter;Annisa Belonogoff;Lexy Bernardo;Hunter Stratton Boland;Otto Bots;Nicholas Burton;Rosco Campbell;Gabby Carbon;Greta Carew-Johns;Annikki Chand;Chris Charteris;Jo Christiaans;Brodie Cornish;Jacob Crawford;Matt Damon;Cameron Dean;Suzanne Dervish-Ali;Liam Hop Yek Dodds;Liam Donnelly;Brittany Dugan;Sasha Dulics;Aimee Duroux;Simon Durrell;Shinaed Evans;Tracie Filmer;Rachel Forsyth;Michael M. Foster;Melissa Frances;Sean Frazer;Daniel Goodwin;Adam Green;Charles Green;Andrew Groundwater;Sam Hargrave;Dylan Kai Harris;Roberto Harrison;Jared Hasmuk;Tahlia Jade Holt;Bobby Hoskins;Apollo Jackson;Charmain Jackson;Cale Kampers;Nathan Kennedy;Dean Kenny;Joel Knights;David Knijnenburg;Stephanie Kutty;Matt LaBorde;Demetri Landell;Alice Lanesbury;Liz Layton;Stan Lee;Braden Lewis;Jordan Lewis;Scott Loeser;Dan Logovik;Steven Lunavich;Alexandra MacDonald;Georgia Mae;Lambert Majambele;Mervyn Marriott;Tracey Lee Maxwell;Mollie McGregor;Sophia McGregor;Andrew S. McMillan;Declan McMurray;Abhishek Mehta;Salvatore Merenda;Anthony Miller;Paris Moletti;Sam Monaghan;Stephen Murdoch;Gideon Mzembe;Demetrice Nguyen;Jip Panosot;Kai Pantano;Anna Patch;Samuel Peacock;Damien Picketts;Erin Hayley Powell;Jon Quested;Greg Rementer;Martin Reyes;Stephanie Riggio;Lachlan Robbie;Paul Mitchell Rosenblum;Keen Ruffalo;Michael Stent;Ryan Tarran;Lara Thomas;Tennille Thomas;Josh Torr;Noa Tsuchiya;Krystal Vayda;Stephen Vining;Jason Virgil;Beatrice Ward;Ken Watanabe;Chelsea Winstanley;Tara Wraith;Mikey Wulff;Elizabeth Xu;Mike Zarate;Connor Zegenhagen;,2017,7.9,Action;Adventure;Comedy;Fantasy;Sci-Fi,,130.0
